customer_id,name,email,signup_date,location,age,customer_segment
846,Customer_846,user846@email.com,2025-04-25,London,43,Standard
847,Customer_847,user847@email.com,2025-04-26,Manchester,38,Basic
848,Customer_848,user848@email.com,2025-04-27,Manchester,39,Standard
849,Customer_849,user849@email.com,2025-04-28,Birmingham,24,Standard
850,Customer_850,user850@email.com,2025-04-29,Manchester,31,Standard
851,Customer_851,user851@email.com,2025-04-30,Birmingham,32,Premium
852,Customer_852,user852@email.com,2025-05-01,Manchester,24,Standard
853,Customer_853,user853@email.com,2025-05-02,London,26,Standard
854,Customer_854,user854@email.com,2025-05-03,Birmingham,68,Premium
855,Customer_855,user855@email.com,2025-05-04,Birmingham,65,Premium
856,Customer_856,user856@email.com,2025-05-05,London,25,Basic
857,Customer_857,user857@email.com,2025-05-06,Birmingham,67,Standard
858,Customer_858,user858@email.com,2025-05-07,Birmingham,40,Standard
859,Customer_859,user859@email.com,2025-05-08,Manchester,46,Standard
860,Customer_860,user860@email.com,2025-05-09,Birmingham,35,Basic
861,Customer_861,user861@email.com,2025-05-10,Edinburgh,48,Standard
862,Customer_862,user862@email.com,2025-05-11,London,47,Standard
863,Customer_863,user863@email.com,2025-05-12,Manchester,69,Basic
864,Customer_864,user864@email.com,2025-05-13,Manchester,56,Basic
865,Customer_865,user865@email.com,2025-05-14,Edinburgh,52,Premium
866,Customer_866,user866@email.com,2025-05-15,London,35,Basic
867,Customer_867,user867@email.com,2025-05-16,London,59,Standard
868,Customer_868,user868@email.com,2025-05-17,Manchester,56,Standard
869,Customer_869,user869@email.com,2025-05-18,Birmingham,34,Premium
870,Customer_870,user870@email.com,2025-05-19,Manchester,31,Premium
871,Customer_871,user871@email.com,2025-05-20,London,48,Basic
872,Customer_872,user872@email.com,2025-05-21,Edinburgh,41,Standard
873,Customer_873,user873@email.com,2025-05-22,Manchester,52,Standard
874,Customer_874,user874@email.com,2025-05-23,London,61,Basic
875,Customer_875,user875@email.com,2025-05-24,Manchester,62,Basic
876,Customer_876,user876@email.com,2025-05-25,Birmingham,51,Premium
877,Customer_877,user877@email.com,2025-05-26,Manchester,20,Standard
878,Customer_878,user878@email.com,2025-05-27,Manchester,54,Premium
879,Customer_879,user879@email.com,2025-05-28,London,60,Basic
880,Customer_880,user880@email.com,2025-05-29,London,57,Standard
881,Customer_881,user881@email.com,2025-05-30,London,43,Basic
882,Customer_882,user882@email.com,2025-05-31,Manchester,40,Premium
883,Customer_883,user883@email.com,2025-06-01,Birmingham,61,Premium
884,Customer_884,user884@email.com,2025-06-02,Edinburgh,56,Standard
885,Customer_885,user885@email.com,2025-06-03,Edinburgh,32,Standard
886,Customer_886,user886@email.com,2025-06-04,London,66,Standard
887,Customer_887,user887@email.com,2025-06-05,London,21,Basic
888,Customer_888,user888@email.com,2025-06-06,Manchester,46,Standard
889,Customer_889,user889@email.com,2025-06-07,Edinburgh,39,Standard
890,Customer_890,user890@email.com,2025-06-08,London,42,Basic
891,Customer_891,user891@email.com,2025-06-09,Birmingham,30,Standard
892,Customer_892,user892@email.com,2025-06-10,Birmingham,35,Basic
893,Customer_893,user893@email.com,2025-06-11,London,50,Premium
894,Customer_894,user894@email.com,2025-06-12,London,33,Standard
895,Customer_895,user895@email.com,2025-06-13,Edinburgh,62,Premium
896,Customer_896,user896@email.com,2025-06-14,Edinburgh,59,Premium
897,Customer_897,user897@email.com,2025-06-15,Manchester,61,Basic
898,Customer_898,user898@email.com,2025-06-16,Edinburgh,19,Premium
899,Customer_899,user899@email.com,2025-06-17,Birmingham,52,Standard
900,Customer_900,user900@email.com,2025-06-18,Birmingham,59,Standard
901,Customer_901,user901@email.com,2025-06-19,London,51,Standard
902,Customer_902,user902@email.com,2025-06-20,Edinburgh,47,Basic
903,Customer_903,user903@email.com,2025-06-21,Manchester,30,Premium
904,Customer_904,user904@email.com,2025-06-22,Birmingham,30,Standard
905,Customer_905,user905@email.com,2025-06-23,Birmingham,35,Basic
906,Customer_906,user906@email.com,2025-06-24,Manchester,49,Standard
907,Customer_907,user907@email.com,2025-06-25,Manchester,49,Basic
908,Customer_908,user908@email.com,2025-06-26,Birmingham,52,Premium
909,Customer_909,user909@email.com,2025-06-27,Birmingham,56,Standard
910,Customer_910,user910@email.com,2025-06-28,Manchester,63,Standard
911,Customer_911,user911@email.com,2025-06-29,Birmingham,69,Basic
912,Customer_912,user912@email.com,2025-06-30,London,46,Basic
913,Customer_913,user913@email.com,2025-07-01,London,66,Standard
914,Customer_914,user914@email.com,2025-07-02,Manchester,46,Standard
915,Customer_915,user915@email.com,2025-07-03,Edinburgh,61,Premium
916,Customer_916,user916@email.com,2025-07-04,Manchester,33,Standard
917,Customer_917,user917@email.com,2025-07-05,Manchester,61,Standard
918,Customer_918,user918@email.com,2025-07-06,Edinburgh,64,Basic
919,Customer_919,user919@email.com,2025-07-07,Edinburgh,27,Standard
920,Customer_920,user920@email.com,2025-07-08,Edinburgh,47,Standard
921,Customer_921,user921@email.com,2025-07-09,London,42,Premium
922,Customer_922,user922@email.com,2025-07-10,Birmingham,56,Premium
923,Customer_923,user923@email.com,2025-07-11,London,37,Standard
924,Customer_924,user924@email.com,2025-07-12,Birmingham,22,Standard
925,Customer_925,user925@email.com,2025-07-13,London,18,Basic
926,Customer_926,user926@email.com,2025-07-14,Birmingham,47,Standard
927,Customer_927,user927@email.com,2025-07-15,London,66,Standard
928,Customer_928,user928@email.com,2025-07-16,Edinburgh,20,Premium
929,Customer_929,user929@email.com,2025-07-17,Manchester,62,Basic
930,Customer_930,user930@email.com,2025-07-18,London,31,Basic
931,Customer_931,user931@email.com,2025-07-19,Birmingham,47,Premium
932,Customer_932,user932@email.com,2025-07-20,Edinburgh,67,Basic
933,Customer_933,user933@email.com,2025-07-21,London,21,Standard
934,Customer_934,user934@email.com,2025-07-22,London,35,Premium
935,Customer_935,user935@email.com,2025-07-23,Edinburgh,54,Standard
936,Customer_936,user936@email.com,2025-07-24,London,42,Standard
937,Customer_937,user937@email.com,2025-07-25,Manchester,65,Premium
938,Customer_938,user938@email.com,2025-07-26,London,18,Basic
939,Customer_939,user939@email.com,2025-07-27,Manchester,63,Basic
940,Customer_940,user940@email.com,2025-07-28,Manchester,32,Standard
941,Customer_941,user941@email.com,2025-07-29,Edinburgh,26,Standard
942,Customer_942,user942@email.com,2025-07-30,London,32,Standard
943,Customer_943,user943@email.com,2025-07-31,Edinburgh,66,Standard
944,Customer_944,user944@email.com,2025-08-01,London,41,Standard
945,Customer_945,user945@email.com,2025-08-02,London,21,Premium
946,Customer_946,user946@email.com,2025-08-03,Birmingham,29,Standard
947,Customer_947,user947@email.com,2025-08-04,London,54,Basic
948,Customer_948,user948@email.com,2025-08-05,Edinburgh,54,Standard
949,Customer_949,user949@email.com,2025-08-06,Manchester,60,Premium
950,Customer_950,user950@email.com,2025-08-07,London,23,Basic
951,Customer_951,user951@email.com,2025-08-08,Birmingham,56,Standard
952,Customer_952,user952@email.com,2025-08-09,Edinburgh,63,Standard
953,Customer_953,user953@email.com,2025-08-10,London,41,Premium
954,Customer_954,user954@email.com,2025-08-11,Edinburgh,28,Standard
955,Customer_955,user955@email.com,2025-08-12,Birmingham,30,Basic
956,Customer_956,user956@email.com,2025-08-13,Birmingham,51,Standard
957,Customer_957,user957@email.com,2025-08-14,Edinburgh,42,Standard
958,Customer_958,user958@email.com,2025-08-15,London,24,Basic
959,Customer_959,user959@email.com,2025-08-16,Manchester,69,Basic
960,Customer_960,user960@email.com,2025-08-17,Birmingham,21,Basic
961,Customer_961,user961@email.com,2025-08-18,London,25,Standard
962,Customer_962,user962@email.com,2025-08-19,London,37,Standard
963,Customer_963,user963@email.com,2025-08-20,Manchester,46,Basic
964,Customer_964,user964@email.com,2025-08-21,Birmingham,68,Basic
965,Customer_965,user965@email.com,2025-08-22,Birmingham,62,Premium
966,Customer_966,user966@email.com,2025-08-23,London,63,Premium
967,Customer_967,user967@email.com,2025-08-24,London,27,Standard
968,Customer_968,user968@email.com,2025-08-25,Manchester,60,Basic
969,Customer_969,user969@email.com,2025-08-26,Manchester,51,Standard
970,Customer_970,user970@email.com,2025-08-27,Birmingham,43,Standard
971,Customer_971,user971@email.com,2025-08-28,Edinburgh,58,Premium
972,Customer_972,user972@email.com,2025-08-29,Birmingham,66,Standard
973,Customer_973,user973@email.com,2025-08-30,London,20,Basic
974,Customer_974,user974@email.com,2025-08-31,Birmingham,23,Standard
975,Customer_975,user975@email.com,2025-09-01,Edinburgh,22,Basic
976,Customer_976,user976@email.com,2025-09-02,Manchester,22,Basic
977,Customer_977,user977@email.com,2025-09-03,Edinburgh,64,Standard
978,Customer_978,user978@email.com,2025-09-04,Edinburgh,40,Standard
979,Customer_979,user979@email.com,2025-09-05,Edinburgh,66,Standard
980,Customer_980,user980@email.com,2025-09-06,Manchester,26,Basic
981,Customer_981,user981@email.com,2025-09-07,Edinburgh,52,Standard
982,Customer_982,user982@email.com,2025-09-08,Edinburgh,37,Standard
983,Customer_983,user983@email.com,2025-09-09,Edinburgh,66,Basic
984,Customer_984,user984@email.com,2025-09-10,London,59,Standard
985,Customer_985,user985@email.com,2025-09-11,Edinburgh,52,Basic
986,Customer_986,user986@email.com,2025-09-12,Manchester,67,Standard
987,Customer_987,user987@email.com,2025-09-13,Edinburgh,35,Premium
988,Customer_988,user988@email.com,2025-09-14,Edinburgh,34,Standard
989,Customer_989,user989@email.com,2025-09-15,Manchester,41,Basic
990,Customer_990,user990@email.com,2025-09-16,Edinburgh,20,Standard
991,Customer_991,user991@email.com,2025-09-17,Manchester,49,Basic
992,Customer_992,user992@email.com,2025-09-18,Edinburgh,52,Basic
993,Customer_993,user993@email.com,2025-09-19,Manchester,55,Standard
994,Customer_994,user994@email.com,2025-09-20,Edinburgh,30,Basic
995,Customer_995,user995@email.com,2025-09-21,Edinburgh,64,Premium
996,Customer_996,user996@email.com,2025-09-22,London,42,Standard
997,Customer_997,user997@email.com,2025-09-23,London,26,Premium
998,Customer_998,user998@email.com,2025-09-24,Edinburgh,21,Basic
999,Customer_999,user999@email.com,2025-09-25,Edinburgh,31,Standard
1000,Customer_1000,user1000@email.com,2025-09-26,Birmingham,54,Premium
